Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
JAPON|PUERTO QUETZAL|07/08/2019| 8711509000|2019|HONDA|CB1000R|1000|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|158748.77|19049.85|
JAPON|PUERTO QUETZAL|07/08/2019| 8711509000|2019|HONDA|CB1000R|1000|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|158748.77|19049.85|
JAPON|PUERTO QUETZAL|07/08/2019| 8702107000|2020|TOYOTA|HIACE|2986|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|132739.22|15928.71|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
CHINA|PUERTO QUETZAL|18/07/2019| 8711209000|2020|SUZUKI|GN125F|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|610986.42|73318.37|
JAPON|G1, INTEGRADA|29/07/2019| 8703249000|2004|INFINITI|G35|3500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|11889.14|1426.7|
MEXICO|TECUN UMAN|25/07/2019| 8703236900|2015|FORD|FIESTA SE|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17723.59|2126.83|
ESTADOS UNIDOS|EL CARMEN|25/07/2019| 8704315100|1993|TOYOTA|XTRA CAB DLX 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|29843.15|3581.18|
ESTADOS UNIDOS|EL CARMEN|25/07/2019| 8704315100|2005|TOYOTA|TACOMA ACCESS CAB 4WD|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|35860.97|4303.32|
JAPON|EL CARMEN|25/07/2019| 8703249000|2002|MITSUBISHI|MONTERO SPORT 2WD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|13103.05|1572.37|
JAPON|PUERTO BARRIOS|25/07/2019| 8703237900|2003|HONDA|CR-V LX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|8665.63|1039.88|
JAPON|SANTO TOMAS DE CASTILLA|25/07/2019| 8703237900|2008|NISSAN|ROGUE SL 4X2|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|12359.77|1483.17|
ESTADOS UNIDOS|TECUN UMAN|25/07/2019| 8704315100|1997|TOYOTA|TACAOMA XTRACAB  4WD|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|21922.7|2630.72|
JAPON|EL CARMEN|26/07/2019| 8704315100|1994|TOYOTA|XTRA CAB DLX 4X2|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|28496.14|3419.54|
COREA DEL SUR|TECUN UMAN|25/07/2019| 8703236900|2013|HYUNDAI|ACCENT GLS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16666.16|1999.94|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
ALEMANIA REP. FED.|SANTO TOMAS DE CASTILLA|26/07/2019| 8703236900|2018|VOLKSWAGEN|TIGUAN|2000|LIVIANO|CAMIONETA SPORT|DISTRIBUIDOR|GASOLINA|5|5|0|98763.22|11851.59|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
INDIA|PUERTO QUETZAL|07/08/2019| 8711209000|2020|BAJAJ|DISCOVER 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|959846.7|115181.6|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
CHINA|PUERTO QUETZAL|19/07/2019| 8711209000|2020|HONDA|XR190L|190|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7849242.12|941909.05|
